category_id,name,phone,address,longitude,latitude,detail
2,토마토피자, 050-4898-9194, 서울특별시 송파구 석촌동 274-6, 127.10666382807992, 37.50042063732552, 토마토피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자나라치킨공주 잠실1호점, 02-3432-9528, 서울특별시 송파구 석촌동 220-2, 127.09870429480563, 37.49926998659256, 피자나라치킨공주 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자헛 석촌호수점, 070-7843-2986, 서울특별시 송파구 석촌동 1-3 2층, 127.09863092589745, 37.50632472464583, 피자헛 석촌호수점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자에땅 잠실점, 02-412-1551, 서울특별시 송파구 석촌동 2-5 은주빌딩 1층, 127.09746567056943, 37.50540577099958, 피자에땅 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,비어인 더크레이지토마토피자, 02-416-9555, 서울특별시 송파구 석촌동 53-3 1층 103호, 127.10099732178364, 37.50611746593277, 비어인 더크레이지토마토피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,빈스, 050-4570-3854, 서울특별시 송파구 석촌동 150-1 1층, 127.10192999006665, 37.504736918074826, 빈스 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,베네딕숑쌀피자 송파본점, 02-418-3378, 서울특별시 송파구 석촌동 251-8, 127.10248704442375, 37.499767294340764, 베네딕숑쌀피자 송파본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자스쿨 석촌점, 02-423-8210, 서울특별시 송파구 석촌동 174-15 1층, 127.10575595768398, 37.50637879608659, 피자스쿨 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,몽뜨화덕피자카페, 070-8816-3234, 서울특별시 송파구 석촌동 77-5 송원빌딩 1층, 127.10384728918513, 37.50424686339521, 몽뜨화덕피자카페 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,도미노피자 석촌점, 02-1577-3082, 서울특별시 송파구 석촌동 14-11, 127.09833405159034, 37.50279030966858, 도미노피자 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자마루 석촌엄마손점, 02-415-1082, 서울특별시 송파구 석촌동 296, 127.10853005575851, 37.501362806241374, 피자마루 석촌엄마손점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,통큰피자, 02-473-6678, 서울특별시 송파구 석촌동 255 1층, 127.10422663224549, 37.499942668908254, 통큰피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자파파, 02-484-1179, 서울특별시 송파구 석촌동 255 1층, 127.10422663224549, 37.499942668908254, 피자파파 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자레또24시 송파점, 02-2202-4555, 서울특별시 송파구 석촌동 210-20, 127.09720169747484, 37.50196170990717, 피자레또24시 송파점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,라포튜나, 070-8887-5511, 서울특별시 송파구 석촌동 1 그랜드빌딩 7층, 127.09751171297319, 37.506280149583326, 라포튜나 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,루나리치 잠실석촌호수점, 02-416-1607, 서울특별시 송파구 석촌동 1-1, 127.09812156288604, 37.50635688502167, 루나리치 잠실석촌호수점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
