category_id,name,phone,address,longitude,latitude,detail
3,롯데호텔월드 도림, 02-411-7800, 서울특별시 송파구 잠실동 40-1 32층, 127.09801679058238, 37.51131190908788, 롯데호텔월드 도림 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,유원, 02-416-7465, 서울특별시 송파구 잠실동 196-8, 127.07952061820956, 37.508718557938536, 유원 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,24시귀빈중화요리, 02-416-7516, 서울특별시 송파구 잠실동 176-7, 127.0796202835584, 37.510737701884345, 24시귀빈중화요리 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,천지천, 02-419-0090, 서울특별시 송파구 잠실동 196-8, 127.07941893995232, 37.50870875615268, 천지천 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,홀리차우 롯데월드점, 02-411-0688, 서울특별시 송파구 잠실동 40-1 롯데월드 스포츠동, 127.09656318260087, 37.51085028774991, 홀리차우 롯데월드점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,서린, 02-413-2240, 서울특별시 송파구 잠실동 27-2, 127.09351167373595, 37.51626032209082, 서린 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,신천마라샹궈, 02-415-9225, 서울특별시 송파구 잠실동 207-7 1층, 127.08493661757373, 37.50980580312937, 신천마라샹궈 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,리밍, 050-8439-0033, 서울특별시 송파구 잠실동 199 2층, 127.08086941832823, 37.5094138490948, 리밍 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,짬뽕타임 잠실점, 02-423-0707, 서울특별시 송파구 잠실동 250-5, 127.08777964803019, 37.50482688729518, 짬뽕타임 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,신천양꼬치, 02-420-6828, 서울특별시 송파구 잠실동 204-13, 127.08291498267121, 37.50955587289601, 신천양꼬치 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,중화요리해원, 050-7957-8602, 서울특별시 송파구 잠실동 276, 127.08516446633459, 37.51060049612352, 중화요리해원 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,일선화, 02-413-2247, 서울특별시 송파구 잠실동 313-9, 127.0828838005872, 37.50562701873686, 일선화 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,하오차이나, 02-418-1101, 서울특별시 송파구 잠실동 207-17 1F, 127.08526515771109, 37.509763291143926, 하오차이나 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
