category_id,name,phone,address,longitude,latitude,detail
1,네네치킨 잠실본점, 050-4898-9223, 서울특별시 송파구 잠실동 202-14 1층 네네치킨, 127.08199997480673, 37.50945867008654, 네네치킨 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,굽네치킨 잠실2호점, 050-4457-9289, 서울특별시 송파구 잠실동 44-3 레이크팰리스아파트상가 135호, 127.0926327140796, 37.507558374609125, 굽네치킨 잠실2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,페리카나 잠실새마을점, 050-4898-9062, 서울특별시 송파구 잠실동 183-1 1층 106호, 127.08332693976779, 37.51101877901657, 페리카나 잠실새마을점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,솜리치킨, 02-412-9292, 서울특별시 송파구 잠실동 192-13, 127.08103686206249, 37.50959536146316, 솜리치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,또래오래 송파잠실본점, 050-8028-5173, 서울특별시 송파구 잠실동 223-28, 127.08131787617275, 37.50696645568588, 또래오래 송파잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,교촌치킨 잠실1호점, 02-416-9939, 서울특별시 송파구 잠실동 313-8, 127.08265662178209, 37.50570635257589, 교촌치킨 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,고군닭강정, 02-412-8895, 서울특별시 송파구 잠실동 227-10 1층, 127.08313181418134, 37.50662010511672, 고군닭강정 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,BBQ치킨 잠실엘스점, 02-416-0850, 서울특별시 송파구 잠실동 19-9, 127.08472852372964, 37.512029805345314, BBQ치킨 잠실엘스점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,미쳐버린파닭, 02-416-9293, 서울특별시 송파구 잠실동 240-15, 127.08587576975545, 37.50792084243235, 미쳐버린파닭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,오븐에빠진닭 신천점, 02-422-5892, 서울특별시 송파구 잠실동 190-3, 127.08182239094083, 37.51010605327386, 오븐에빠진닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,노랑통닭 신천점, 02-414-0604, 서울특별시 송파구 잠실동 192-12, 127.08105921165236, 37.51054164535249, 노랑통닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치킨매니아 잠실3호점, 02-2202-9255, 서울특별시 송파구 잠실동 200-5, 127.08132203765219, 37.50939934379977, 치킨매니아 잠실3호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,네네치킨 잠실엘스리센츠점, 02-415-4479, 서울특별시 송파구 잠실동 19-9 파인애플상가 지하1층 A176호, 127.08347120212886, 37.512173250206644, 네네치킨 잠실엘스리센츠점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,굽네치킨 잠실본점, 02-417-9290, 서울특별시 송파구 잠실동 222-10, 127.0811506580215, 37.50676692425926, 굽네치킨 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,멕시카나 신천점, 02-416-8892, 서울특별시 송파구 잠실동 207-13, 127.08517753206279, 37.509528338532725, 멕시카나 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,쌀통닭 신천점, 050-4458-4998, 서울특별시 송파구 잠실동 191, 127.08131868332092, 37.51059772413287, 쌀통닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,야구에한맺힌닭, 02-2203-1470, 서울특별시 송파구 잠실동 210-45, 127.0862891868365, 37.50833852296919, 야구에한맺힌닭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,호식이두마리치킨 잠실1호점, 02-443-9922, 서울특별시 송파구 잠실동 231, 127.08394575915977, 37.50758153219534, 호식이두마리치킨 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,둘둘치킨 신천역점, 02-415-2279, 서울특별시 송파구 잠실동 208, 127.08529887088632, 37.51070966236668, 둘둘치킨 신천역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,60계 신천점, 02-415-3429, 서울특별시 송파구 잠실동 211-41, 127.08543205970133, 37.50906175652326, 60계 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,바로화덕치킨 잠실신천점, 02-424-8592, 서울특별시 송파구 잠실동 188-4, 127.08285248872866, 37.510041959484454, 바로화덕치킨 잠실신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,한앤둘치킨 잠실야구장점, 070-8879-1279, 서울특별시 송파구 잠실동 10, 127.07306724762404, 37.516543401159886, 한앤둘치킨 잠실야구장점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,이화덕치킨, 1644-8295, 서울특별시 송파구 잠실동 225-1, 127.08192396739952, 37.50734960519401, 이화덕치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,김판조닭강정 잠실점, 02-421-4792, 서울특별시 송파구 잠실동 213-56, 127.0841001263173, 37.50883519789757, 김판조닭강정 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,처갓집양념통닭 신천점, 02-423-5183, 서울특별시 송파구 잠실동 185-9 1층, 127.08494199716543, 37.510292415879256, 처갓집양념통닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,뿔레치킨 잠실점, 070-4001-4159, 서울특별시 송파구 잠실동 204-9, 127.08318895335432, 37.50935075325341, 뿔레치킨 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,호치킨하우스 신천점, 02-415-5727, 서울특별시 송파구 잠실동 218-7, 127.08345887243195, 37.50855090345822, 호치킨하우스 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,보드람치킨 잠실점, 02-417-6842, 서울특별시 송파구 잠실동 205-3, 127.08349564241836, 37.50924500279517, 보드람치킨 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,깐부치킨 신천역점, 02-418-0810, 서울특별시 송파구 잠실동 179-3 1층, 127.0809999034643, 37.51076644894827, 깐부치킨 신천역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치르치르 신천점, 02-415-5129, 서울특별시 송파구 잠실동 191-1, 127.0813204474932, 37.51045356865715, 치르치르 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,불로만숯불바베큐 신천점, 02-415-9055, 서울특별시 송파구 잠실동 237-6, 127.08690447312922, 37.50610864931188, 불로만숯불바베큐 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,갈라치킨 신천2호점, 02-412-3345, 서울특별시 송파구 잠실동 189-13, 127.08226051002147, 37.51035273852129, 갈라치킨 신천2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,또래오래 해피존1호점, 02-412-1332, 서울특별시 송파구 잠실동 1-1 한강시민공원, 127.0888019972667, 37.518440736996936, 또래오래 해피존1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,림스치킨 잠실점, 02-2202-1175, 서울특별시 송파구 잠실동 27-2, 127.09352287596164, 37.51626941850756, 림스치킨 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
