category_id,name,phone,address,longitude,latitude,detail
2,피자헛 잠실2호점, 02-421-5613, 서울특별시 송파구 잠실동 175-9, 127.07977001087238, 37.51144169131415, 피자헛 잠실2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,도미노피자 잠실본점, 02-1577-3082, 서울특별시 송파구 잠실동 336-3, 127.08709449124501, 37.504434146945535, 도미노피자 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,미스터피자 잠실점, 02-422-8554, 서울특별시 송파구 잠실동 181-10, 127.0828024865077, 37.511357115646334, 미스터피자 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,파파존스 잠실점, 02-414-4621, 서울특별시 송파구 잠실동 314-10, 127.08476786180054, 37.50509196408368, 파파존스 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자드림, 02-421-9987, 서울특별시 송파구 잠실동 22-6 리센츠상가 1층 A3호, 127.08638983367382, 37.51215077448363, 피자드림 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,빨간모자피자 잠실본점, 02-418-7071, 서울특별시 송파구 잠실동 336-8 101호, 127.0873380084485, 37.50394044354752, 빨간모자피자 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자알볼로 잠실1호점, 02-424-8495, 서울특별시 송파구 잠실동 314-8, 127.08403011754615, 37.50530250829824, 피자알볼로 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,도미노피자 잠실야구장점, 02-1577-3082, 서울특별시 송파구 잠실동 10, 127.07114417817996, 37.51288804931987, 도미노피자 잠실야구장점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자몰 신천점, 02-415-4296, 서울특별시 송파구 잠실동 181 M타워 4층, 127.08112614096154, 37.511542338813136, 피자몰 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,PIZZA POWER, 070-8238-3662, 서울특별시 송파구 잠실동 208 영우빌딩 2층, 127.08531029084702, 37.51070074009283, PIZZA POWER 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,카니발피자 신천점, 02-421-0182, 서울특별시 송파구 잠실동 182-2 2층 카니발피자 신천점, 127.08280600922953, 37.51106880460873, 카니발피자 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,올리앤 신천점, 02-424-8252, 서울특별시 송파구 잠실동 183-3 3층, 127.08400467348994, 37.511096113440296, 올리앤 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자마루 잠실본동점, 02-422-1082, 서울특별시 송파구 잠실동 228-7, 127.08292133473542, 37.50625805041065, 피자마루 잠실본동점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,주주피자, 02-420-7174, 서울특별시 송파구 잠실동 19 잠실엘스 파인애플상가 지하1층 식당가, 127.07945911869527, 37.514656045379766, 주주피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
